"","id","count","winner","loser","Score","movie","comment","White","Black"
"61",29,14,"Captain America","Hydra soldier",1,"Captain America","attacco base principale hydra - attacco cap moto",7,4
"62",29,15,"Captain America","Hydra soldier",1,"Captain America","attacco base principale hydra - attacco cap moto",7,4
"63",29,16,"Captain America","Hydra soldier",1,"Captain America","attacco base principale hydra - attacco cap moto",7,4
"64",29,17,"Captain America","Hydra soldier",1,"Captain America","attacco base principale hydra - attacco cap moto",7,4
"65",29,18,"Captain America","Hydra soldier",1,"Captain America","attacco base principale hydra - attacco cap moto",7,4
"66",29,19,"Captain America","Hydra soldier",1,"Captain America","attacco base principale hydra - attacco cap moto",7,4
"67",29,20,"Captain America","Hydra soldier",1,"Captain America","attacco base principale hydra - attacco cap moto",7,4
"68",29,21,"Captain America","Hydra soldier",1,"Captain America","attacco base principale hydra - attacco cap moto",7,4
"69",30,1,"Hydra soldier","Captain America",0.51,"Captain America","attacco base principale hydra - attacco cap moto",4,7
"70",31,1,"cap team","Hydra soldier",1,"Captain America","attacco base principale hydra - arrivo rinforzi",9,4
"71",31,1,"Captain America","Hydra soldier",1,"Captain America","attacco base principale hydra - arrivo rinforzi",7,4
"72",31,2,"cap team","Hydra soldier",1,"Captain America","attacco base principale hydra - arrivo rinforzi",9,4
"73",31,2,"Captain America","Hydra soldier",1,"Captain America","attacco base principale hydra - arrivo rinforzi",7,4
"74",31,3,"cap team","Hydra soldier",1,"Captain America","attacco base principale hydra - arrivo rinforzi",9,4
"75",31,3,"Captain America","Hydra soldier",1,"Captain America","attacco base principale hydra - arrivo rinforzi",7,4
"76",31,4,"cap team","Hydra soldier",1,"Captain America","attacco base principale hydra - arrivo rinforzi",9,4
"77",31,4,"Captain America","Hydra soldier",1,"Captain America","attacco base principale hydra - arrivo rinforzi",7,4
"78",31,5,"cap team","Hydra soldier",1,"Captain America","attacco base principale hydra - arrivo rinforzi",9,4
"79",31,5,"Captain America","Hydra soldier",1,"Captain America","attacco base principale hydra - arrivo rinforzi",7,4
"80",31,6,"Captain America","Hydra soldier",0.75,"Captain America","attacco base principale hydra - arrivo rinforzi",7,4
"81",31,6,"cap team","Hydra soldier",0.75,"Captain America","attacco base principale hydra - arrivo rinforzi",9,4
"82",32,1,"cap team","Hydra soldier",1,"Captain America","attacco base principale hydra - arrivo rinforzi",9,4
"83",32,2,"cap team","Hydra soldier",1,"Captain America","attacco base principale hydra - arrivo rinforzi",9,4
"84",33,1,"Hydra soldier","US Army Soldier",0.65,"Captain America","attacco base principale hydra - arrivo rinforzi",4,8
"85",34,1,"US Army Soldier WW2","Hydra Soldier",0.81,"Captain America","attacco base principale hydra - arrivo rinforzi",5,65
"86",35,1,"Red Skull","US Army Soldier",1,"Captain America","attacco base principale hydra - arrivo rinforzi",3,8
"87",35,2,"Red Skull","US Army Soldier",1,"Captain America","attacco base principale hydra - arrivo rinforzi",3,8
"88",35,3,"Red Skull","US Army Soldier",1,"Captain America","attacco base principale hydra - arrivo rinforzi",3,8
"89",35,4,"Red Skull","US Army Soldier",1,"Captain America","attacco base principale hydra - arrivo rinforzi",3,8
"90",36,1,"US Army Soldier","Hydra soldier",0.75,"Captain America","attacco base principale hydra - arrivo rinforzi",8,4
"91",37,1,"Peggy Carter","Hydra soldier",1,"Captain America","attacco base principale hydra - arrivo rinforzi",6,4
"92",38,1,"Captain America","Hydra soldier",1,"Captain America","attacco base principale hydra - arrivo rinforzi",7,4
"93",38,2,"Captain America","Hydra soldier",1,"Captain America","attacco base principale hydra - arrivo rinforzi",7,4
"94",38,3,"Captain America","Hydra soldier",1,"Captain America","attacco base principale hydra - arrivo rinforzi",7,4
"95",38,4,"Captain America","Hydra soldier",0.75,"Captain America","attacco base principale hydra - arrivo rinforzi",7,4
"96",40,1,"Captain America","Hydra soldier",1,"Captain America","scontro finale aereo",7,4
"97",40,2,"Captain America","Hydra soldier",1,"Captain America","scontro finale aereo",7,4
"98",40,3,"Captain America","Hydra soldier",1,"Captain America","scontro finale aereo",7,4
"99",40,4,"Captain America","Hydra soldier",1,"Captain America","scontro finale aereo",7,4
"100",41,1,"Captain America","Hydra soldier",1,"Captain America","scontro finale aereo",7,4
"101",42,1,"Red Skull","Captain America",1,"Captain America","scontro finale aereo",3,7
"102",43,1,"Captain America","Red Skull",1,"Captain America","scontro finale aereo",7,3
"103",44,1,"Red Skull","Captain America",1,"Captain America","scontro finale aereo",3,7
"104",45,1,"Captain America","Red Skull",1,"Captain America","scontro finale aereo",7,3
"105",46,1,"Captain America","Shield Agent",1,"Captain America","risveglio",7,42
"106",46,2,"Captain America","Shield Agent",1,"Captain America","risveglio",7,42
"107",49,1,"Iron Man","terrorist",1,"Iron Man","fuga caverna",11,10
"108",49,2,"Iron Man","terrorist",1,"Iron Man","fuga caverna",11,10
"109",49,3,"Iron Man","terrorist",1,"Iron Man","fuga caverna",11,10
"110",49,4,"Iron Man","terrorist",1,"Iron Man","fuga caverna",11,10
"111",49,5,"Iron Man","terrorist",1,"Iron Man","fuga caverna",11,10
"112",49,6,"Iron Man","terrorist",1,"Iron Man","fuga caverna",11,10
"113",49,7,"Iron Man","terrorist",1,"Iron Man","fuga caverna",11,10
"114",49,8,"Iron Man","terrorist",1,"Iron Man","fuga caverna",11,10
"115",49,9,"Iron Man","terrorist",1,"Iron Man","fuga caverna",11,10
"116",49,10,"Iron Man","terrorist",1,"Iron Man","fuga caverna",11,10
"117",49,11,"Iron Man","terrorist",1,"Iron Man","fuga caverna",11,10
"118",50,1,"terrorist","Ho Yinsen",0.55,"Iron Man","fuga caverna",10,66
"119",51,1,"Iron Man","Raza",1,"Iron Man","fuga caverna",11,67
"120",52,1,"Iron Man","terrorist",1,"Iron Man","fuga caverna",11,10
"121",52,2,"Iron Man","terrorist",1,"Iron Man","fuga caverna",11,10
"122",52,3,"Iron Man","terrorist",1,"Iron Man","fuga caverna",11,10
"123",52,4,"Iron Man","terrorist",1,"Iron Man","fuga caverna",11,10
"124",52,5,"Iron Man","terrorist",1,"Iron Man","fuga caverna",11,10
"125",52,6,"Iron Man","terrorist",1,"Iron Man","fuga caverna",11,10
"126",52,7,"Iron Man","terrorist",1,"Iron Man","fuga caverna",11,10
"127",52,8,"Iron Man","terrorist",1,"Iron Man","fuga caverna",11,10
"128",52,9,"Iron Man","terrorist",1,"Iron Man","fuga caverna",11,10
"129",52,10,"Iron Man","terrorist",1,"Iron Man","fuga caverna",11,10
"130",52,11,"Iron Man","terrorist",1,"Iron Man","fuga caverna",11,10
"131",52,12,"Iron Man","terrorist",1,"Iron Man","fuga caverna",11,10
"132",52,13,"Iron Man","terrorist",1,"Iron Man","fuga caverna",11,10
"133",52,14,"Iron Man","terrorist",1,"Iron Man","fuga caverna",11,10
"134",54,1,"terrorist","civilian",0.666666666666667,"Iron Man","palmira - scontro a terra",10,1
"135",55,1,"Iron Man","terrorist",1,"Iron Man","palmira - scontro a terra",11,10
"136",55,2,"Iron Man","terrorist",1,"Iron Man","palmira - scontro a terra",11,10
"137",55,3,"Iron Man","terrorist",1,"Iron Man","palmira - scontro a terra",11,10
"138",55,4,"Iron Man","terrorist",1,"Iron Man","palmira - scontro a terra",11,10
"139",55,5,"Iron Man","terrorist",1,"Iron Man","palmira - scontro a terra",11,10
"140",55,6,"Iron Man","terrorist",1,"Iron Man","palmira - scontro a terra",11,10
"141",55,7,"Iron Man","terrorist",1,"Iron Man","palmira - scontro a terra",11,10
"142",55,8,"Iron Man","terrorist",1,"Iron Man","palmira - scontro a terra",11,10
"143",55,9,"Iron Man","terrorist",1,"Iron Man","palmira - scontro a terra",11,10
"144",56,1,"Iron Man","Abu Bakaar",1,"Iron Man","palmira - scontro a terra",11,68
"145",57,1,"Tank","Iron Man",1,"Iron Man","palmira - in volo",12,11
"146",58,1,"Iron Man","Tank",1,"Iron Man","palmira - in volo",11,12
"147",59,1,"Iron Man","terrorist",1,"Iron Man","palmira - in volo",11,10
"148",59,2,"Iron Man","terrorist",1,"Iron Man","palmira - in volo",11,10
"149",59,3,"Iron Man","terrorist",1,"Iron Man","palmira - in volo",11,10
"150",59,4,"Iron Man","terrorist",1,"Iron Man","palmira - in volo",11,10
"151",59,5,"Iron Man","terrorist",1,"Iron Man","palmira - in volo",11,10
"152",59,6,"Iron Man","terrorist",1,"Iron Man","palmira - in volo",11,10
"153",59,7,"Iron Man","terrorist",1,"Iron Man","palmira - in volo",11,10
"154",60,1,"Fighter","Iron Man",0.55,"Iron Man","palmira - inseguimento f22",13,11
"155",61,1,"Iron Man","Fighter",1,"Iron Man","palmira - inseguimento f22",11,13
"156",61,2,"Iron Man","Fighter",1,"Iron Man","palmira - inseguimento f22",11,13
"157",62,1,"Obadiah Stane (Iron Monger)","Raza",1,"Iron Man","recupero mark 1 Obadiah",14,67
"158",64,1,"Obadiah Stane (Iron Monger)","Tony Stark",1,"Iron Man","Obadiah ruba reattore",14,47
"159",65,1,"Obadiah Stane (Iron Monger)","Shield Agent",1,"Iron Man","scontro finale Iron Man vs Iron Monger - laboratorio",14,42
"160",65,2,"Obadiah Stane (Iron Monger)","Shield Agent",1,"Iron Man","scontro finale Iron Man vs Iron Monger - laboratorio",14,42
"161",65,3,"Obadiah Stane (Iron Monger)","Shield Agent",1,"Iron Man","scontro finale Iron Man vs Iron Monger - laboratorio",14,42
"162",66,1,"Obadiah Stane (Iron Monger)","Philip Coulson",1,"Iron Man","scontro finale Iron Man vs Iron Monger - laboratorio",14,54
"163",67,1,"Iron Man","Obadiah Stane (Iron Monger)",1,"Iron Man","scontro finale Iron Man vs Iron Monger - autostrada",11,14
"164",68,1,"Obadiah Stane (Iron Monger)","car",1,"Iron Man","scontro finale Iron Man vs Iron Monger - autostrada",14,38
"165",68,2,"Obadiah Stane (Iron Monger)","car",1,"Iron Man","scontro finale Iron Man vs Iron Monger - autostrada",14,38
"166",69,1,"Iron Man","Obadiah Stane (Iron Monger)",1,"Iron Man","scontro finale Iron Man vs Iron Monger - autostrada",11,14
"167",70,1,"Obadiah Stane (Iron Monger)","civilian",1,"Iron Man","scontro finale Iron Man vs Iron Monger - autostrada",14,1
"168",71,1,"Obadiah Stane (Iron Monger)","Iron Man",1,"Iron Man","scontro finale Iron Man vs Iron Monger - autostrada",14,11
"169",72,1,"Iron Man","Obadiah Stane (Iron Monger)",1,"Iron Man","scontro finale Iron Man vs Iron Monger - volo",11,14
"170",73,1,"Iron Man","Obadiah Stane (Iron Monger)",1,"Iron Man","scontro finale Iron Man vs Iron Monger - tetto laboratorio",11,14
"171",74,1,"Obadiah Stane (Iron Monger)","Iron Man",1,"Iron Man","scontro finale Iron Man vs Iron Monger - tetto laboratorio",14,11
"172",75,1,"Iron Man","Obadiah Stane (Iron Monger)",0.75,"Iron Man","scontro finale Iron Man vs Iron Monger - tetto laboratorio",11,14
"173",75,1,"Pepper Pods","Obadiah Stane (Iron Monger)",0.75,"Iron Man","scontro finale Iron Man vs Iron Monger - tetto laboratorio",16,14
"174",76,1,"Hulk","civilian",1,"L'incredibile Hulk","scena iniziale - esperimento",17,1
"175",76,2,"Hulk","civilian",1,"L'incredibile Hulk","scena iniziale - esperimento",17,1
"176",77,1,"Hulk","Betty Ross",1,"L'incredibile Hulk","scena iniziale - esperimento",17,20
"177",78,1,"Hulk","General Ross",1,"L'incredibile Hulk","scena iniziale - esperimento",17,69
"178",79,1,"Hulk","US Army Soldier",1,"L'incredibile Hulk","scena iniziale - esperimento",17,8
"179",80,1,"Hulk","policeman",1,"L'incredibile Hulk","(scena solo descritta da Ross)",17,41
"180",81,1,"Hulk","armed civilian",1,"L'incredibile Hulk","(scena solo descritta da Ross)",17,70
"181",81,2,"Hulk","armed civilian",1,"L'incredibile Hulk","(scena solo descritta da Ross)",17,70
"182",82,1,"Emil Blomsky","dog",1,"L'incredibile Hulk","tentativo di cattura Brasile - casa di Bruce Banner",18,71
"183",83,1,"civilian","Bruce Banner",0.666666666666667,"L'incredibile Hulk","tentativo di cattura Brasile -fabbrica banner normale",1,19
"184",84,1,"Bruce Banner","civilian",1,"L'incredibile Hulk","tentativo di cattura Brasile -fabbrica banner normale",19,1
"185",85,1,"civilian","Bruce Banner",0.75,"L'incredibile Hulk","tentativo di cattura Brasile -fabbrica banner normale",1,19
"186",86,1,"Hulk","civilian",1,"L'incredibile Hulk","tentativo di cattura Brasile -fabbrica trasformazione in hulk",17,1
"187",87,1,"Hulk","civilian",1,"L'incredibile Hulk","tentativo di cattura Brasile -fabbrica trasformazione in hulk",17,1
"188",88,1,"Hulk","US Army Soldier",1,"L'incredibile Hulk","tentativo di cattura Brasile -fabbrica trasformazione in hulk",17,8
"189",88,2,"Hulk","US Army Soldier",1,"L'incredibile Hulk","tentativo di cattura Brasile -fabbrica trasformazione in hulk",17,8
"190",89,1,"Hulk","US Army Soldier",1,"L'incredibile Hulk","tentativo di cattura Brasile -fabbrica trasformazione in hulk",17,8
"191",89,2,"Hulk","US Army Soldier",1,"L'incredibile Hulk","tentativo di cattura Brasile -fabbrica trasformazione in hulk",17,8
"192",90,1,"Hulk","Emil Blomsky",1,"L'incredibile Hulk","tentativo di cattura Brasile -fabbrica trasformazione in hulk",17,18
"193",91,1,"Betty Ross","US Army Soldier",1,"L'incredibile Hulk","battaglia università - prima della trasformazione",20,8
"194",92,1,"US Army Soldier","Betty Ross",1,"L'incredibile Hulk","battaglia università - prima della trasformazione",8,20
"195",93,1,"US Army Soldier","Hulk",0.51,"L'incredibile Hulk","battaglia università - hulk vs fanteria",8,17
"196",94,1,"US Army Soldier","Hulk",0.51,"L'incredibile Hulk","battaglia università - hulk vs fanteria",8,17
"197",94,1," 50 caliber jeep","Hulk",0.55,"L'incredibile Hulk","battaglia università - hulk vs fanteria",21,17
"198",95,1,"Hulk","50 caliber jeep",1,"L'incredibile Hulk","battaglia università - hulk vs fanteria",17,72
"199",96,1,"Hulk","50 caliber jeep",1,"L'incredibile Hulk","battaglia università - hulk vs fanteria",17,72
"200",97,1,"Hulk","US Army Soldier",1,"L'incredibile Hulk","battaglia università - hulk vs fanteria",17,8
"201",97,2,"Hulk","US Army Soldier",1,"L'incredibile Hulk","battaglia università - hulk vs fanteria",17,8
"202",97,3,"Hulk","US Army Soldier",1,"L'incredibile Hulk","battaglia università - hulk vs fanteria",17,8
"203",97,4,"Hulk","US Army Soldier",1,"L'incredibile Hulk","battaglia università - hulk vs fanteria",17,8
"204",97,5,"Hulk","US Army Soldier",1,"L'incredibile Hulk","battaglia università - hulk vs fanteria",17,8
"205",97,6,"Hulk","US Army Soldier",1,"L'incredibile Hulk","battaglia università - hulk vs fanteria",17,8
"206",97,7,"Hulk","US Army Soldier",1,"L'incredibile Hulk","battaglia università - hulk vs fanteria",17,8
"207",97,8,"Hulk","US Army Soldier",1,"L'incredibile Hulk","battaglia università - hulk vs fanteria",17,8
"208",98,1,"Hulk","US Army Soldier",1,"L'incredibile Hulk","battaglia università - hulk vs fanteria",17,8
"209",98,2,"Hulk","US Army Soldier",1,"L'incredibile Hulk","battaglia università - hulk vs fanteria",17,8
"210",99,1,"Emil Blomsky","Hulk",0.75,"L'incredibile Hulk","battaglia università - hulk vs blomsky e jeep sperimentali",18,17
"211",100,1,"Emil Blomsky","Hulk",0.6,"L'incredibile Hulk","battaglia università - hulk vs blomsky e jeep sperimentali",18,17
"212",101,1,"Emil Blomsky","Hulk",0.55,"L'incredibile Hulk","battaglia università - hulk vs blomsky e jeep sperimentali",18,17
"213",102,1,"Sonic weapon jeep","Emil Blomsky",0.75,"L'incredibile Hulk","battaglia università - hulk vs blomsky e jeep sperimentali",22,18
"214",103,1,"Sonic weapon jeep","Hulk",0.75,"L'incredibile Hulk","battaglia università - hulk vs blomsky e jeep sperimentali",22,17
"215",104,1,"Hulk","Sonic weapon jeep",1,"L'incredibile Hulk","battaglia università - hulk vs blomsky e jeep sperimentali",17,22
"216",105,1,"Hulk","Sonic weapon jeep",1,"L'incredibile Hulk","battaglia università - hulk vs blomsky e jeep sperimentali",17,22
"217",106,1,"Hulk","Emil Blomsky",1,"L'incredibile Hulk","battaglia università - hulk vs blomsky e jeep sperimentali",17,18
"218",107,1,"Assault Chopper","Hulk",0.6,"L'incredibile Hulk","battaglia università - hulk vs elicottero",23,17
"219",108,1,"Hulk","Assault Chopper",1,"L'incredibile Hulk","battaglia università - hulk vs elicottero",17,23
"220",109,1,"US Army Soldier","Bruce Banner",1,"L'incredibile Hulk","battaglia finale città - laboratorio di Samuel Sterns",8,19
"221",110,1,"Emil Blomsky","Betty Ross",1,"L'incredibile Hulk","battaglia finale città - laboratorio di Samuel Sterns",18,20
"222",111,1,"Emil Blomsky","US Army Soldier",1,"L'incredibile Hulk","battaglia finale città - nascita di Abominio",18,8
"223",112,1,"Emil Blomsky","Samuel Sterns",1,"L'incredibile Hulk","battaglia finale città - nascita di Abominio",18,73
"224",113,1,"Abominio","Samuel Sterns",1,"L'incredibile Hulk","battaglia finale città - nascita di Abominio",24,73
"225",114,1,"Abominio","policeman",1,"L'incredibile Hulk","battaglia finale città - nascita di Abominio",24,41
"226",115,1,"Abominio","US Army Soldier",1,"L'incredibile Hulk","battaglia finale città - nascita di Abominio",24,8
"227",116,1,"Abominio","car",1,"L'incredibile Hulk","battaglia finale città - Abominio fa casino",24,38
"228",117,1,"Abominio","policeman",1,"L'incredibile Hulk","battaglia finale città - Abominio fa casino",24,41
"229",118,1,"Abominio","car",1,"L'incredibile Hulk","battaglia finale città - Abominio fa casino",24,38
"230",123,1,"Abominio","car",1,"L'incredibile Hulk","battaglia finale città - Abominio fa casino",24,38
"231",123,2,"Abominio","car",1,"L'incredibile Hulk","battaglia finale città - Abominio fa casino",24,38
"232",124,1,"Abominio","policeman",1,"L'incredibile Hulk","battaglia finale città - Abominio fa casino",24,41
"233",124,2,"Abominio","policeman",1,"L'incredibile Hulk","battaglia finale città - Abominio fa casino",24,41
"234",124,3,"Abominio","policeman",1,"L'incredibile Hulk","battaglia finale città - Abominio fa casino",24,41
"235",124,4,"Abominio","policeman",1,"L'incredibile Hulk","battaglia finale città - Abominio fa casino",24,41
"236",124,5,"Abominio","policeman",1,"L'incredibile Hulk","battaglia finale città - Abominio fa casino",24,41
"237",124,6,"Abominio","policeman",1,"L'incredibile Hulk","battaglia finale città - Abominio fa casino",24,41
"238",125,1,"Abominio","car",1,"L'incredibile Hulk","battaglia finale città - Abominio fa casino",24,38
"239",125,2,"Abominio","car",1,"L'incredibile Hulk","battaglia finale città - Abominio fa casino",24,38
"240",125,3,"Abominio","car",1,"L'incredibile Hulk","battaglia finale città - Abominio fa casino",24,38
"241",125,4,"Abominio","car",1,"L'incredibile Hulk","battaglia finale città - Abominio fa casino",24,38
"242",125,5,"Abominio","car",1,"L'incredibile Hulk","battaglia finale città - Abominio fa casino",24,38
"243",125,6,"Abominio","car",1,"L'incredibile Hulk","battaglia finale città - Abominio fa casino",24,38
"244",125,7,"Abominio","car",1,"L'incredibile Hulk","battaglia finale città - Abominio fa casino",24,38
"245",125,8,"Abominio","car",1,"L'incredibile Hulk","battaglia finale città - Abominio fa casino",24,38
"246",125,9,"Abominio","car",1,"L'incredibile Hulk","battaglia finale città - Abominio fa casino",24,38
"247",125,10,"Abominio","car",1,"L'incredibile Hulk","battaglia finale città - Abominio fa casino",24,38
"248",125,11,"Abominio","car",1,"L'incredibile Hulk","battaglia finale città - Abominio fa casino",24,38
"249",126,1,"Abominio","US Army Soldier",1,"L'incredibile Hulk","battaglia finale città - Abominio fa casino",24,8
"250",126,2,"Abominio","US Army Soldier",1,"L'incredibile Hulk","battaglia finale città - Abominio fa casino",24,8
"251",126,3,"Abominio","US Army Soldier",1,"L'incredibile Hulk","battaglia finale città - Abominio fa casino",24,8
"252",126,4,"Abominio","US Army Soldier",1,"L'incredibile Hulk","battaglia finale città - Abominio fa casino",24,8
"253",127,1,"Abominio","policeman",1,"L'incredibile Hulk","battaglia finale città - Abominio fa casino",24,41
"254",128,1,"Abominio","civilian",1,"L'incredibile Hulk","battaglia finale città - Hulk vs Abominio (strade)",24,1
"255",129,1,"Abominio","Hulk",1,"L'incredibile Hulk","battaglia finale città - Hulk vs Abominio (strade)",24,17
"256",130,1,"Hulk","car",1,"L'incredibile Hulk","battaglia finale città - Hulk vs Abominio (strade)",17,38
"257",131,1,"Hulk","Abominio",1,"L'incredibile Hulk","battaglia finale città - Hulk vs Abominio (strade)",17,24
"258",132,1,"Abominio","Hulk",1,"L'incredibile Hulk","battaglia finale città - Hulk vs Abominio (strade)",24,17
"259",133,1,"Chopper w Minigun","Abominio",0.55,"L'incredibile Hulk","battaglia finale città - Hulk vs Abominio (strade)",25,24
"260",134,1,"Abominio","Chopper w Minigun",1,"L'incredibile Hulk","battaglia finale città - Hulk vs Abominio (strade)",24,25
"261",135,1,"Abominio","Hulk",0.75,"L'incredibile Hulk","battaglia finale città - Hulk vs Abominio (tetto)",24,17
"262",136,1,"Hulk","Abominio",1,"L'incredibile Hulk","battaglia finale città - Hulk vs Abominio (tetto)",17,24
"263",137,1,"Abominio","Hulk",1,"L'incredibile Hulk","battaglia finale città - Hulk vs Abominio (tetto)",24,17
"264",138,1,"Abominio","Hulk",1,"L'incredibile Hulk","battaglia finale città - Hulk vs Abominio (tetto)",24,17
"265",139,1,"Hulk","Abominio",1,"L'incredibile Hulk","battaglia finale città - Hulk vs Abominio (tetto)",17,24
"266",140,1,"Laufey","acient ship",1,"Thor","battaglia Asgard vs Giganti di ghiaccio (956 AD)",26,74
"267",142,1,"Laufey","civilian",1,"Thor","battaglia Asgard vs Giganti di ghiaccio (956 AD)",26,1
"268",142,2,"Laufey","civilian",1,"Thor","battaglia Asgard vs Giganti di ghiaccio (956 AD)",26,1
"269",142,3,"Laufey","civilian",1,"Thor","battaglia Asgard vs Giganti di ghiaccio (956 AD)",26,1
"270",142,4,"Laufey","civilian",1,"Thor","battaglia Asgard vs Giganti di ghiaccio (956 AD)",26,1
"271",142,5,"Laufey","civilian",1,"Thor","battaglia Asgard vs Giganti di ghiaccio (956 AD)",26,1
